step,alive_cars,moving_cars,avg_current_speed,avg_current_speed_kph,avg_distance_travelled,max_distance_travelled,avg_checkpoints_reached,max_checkpoints_reached,dominant_termination_reason,best_car_index,checkpoint_death_distribution
38,8,8,1.747192621231079,6.289894104003906,0.44890540838241577,0.4489053785800934,0.0,0,active,0,{}
39,8,8,1.7913905382156372,6.449005603790283,0.4722194969654083,0.4722195267677307,0.0,0,active,0,{}
40,8,8,1.8354995250701904,6.607796669006348,0.4961077570915222,0.49610772728919983,0.0,0,active,0,{}
41,8,8,1.8795193433761597,6.766269207000732,0.52056884765625,0.52056884765625,0.0,0,active,0,{}
42,8,8,1.923450231552124,6.92441987991333,0.5456016659736633,0.5456016659736633,0.0,0,active,0,{}
43,8,8,1.9672925472259521,7.082252502441406,0.5712050795555115,0.5712050795555115,0.0,0,active,0,{}
44,8,8,2.0110461711883545,7.239765644073486,0.5973779559135437,0.5973779559135437,0.0,0,active,0,{}
45,8,8,2.0547115802764893,7.396961688995361,0.6241191029548645,0.6241191029548645,0.0,0,active,0,{}
46,8,8,2.0982887744903564,7.553839683532715,0.6514273285865784,0.6514273881912231,0.0,0,active,0,{}
47,8,8,2.141777992248535,7.710400104522705,0.6793016791343689,0.6793016791343689,0.0,0,active,0,{}
48,8,8,2.1851794719696045,7.866645812988281,0.7077407836914062,0.7077407836914062,0.0,0,active,0,{}
49,8,8,2.2284929752349854,8.022575378417969,0.7367435693740845,0.7367436289787292,0.0,0,active,0,{}
50,8,8,2.271719217300415,8.178191184997559,0.7663090229034424,0.7663090229034424,0.0,0,active,0,{}
51,8,8,2.3148584365844727,8.333489418029785,0.7964358925819397,0.7964358925819397,0.0,0,active,0,{}
52,8,8,2.35791015625,8.488476753234863,0.8271231055259705,0.8271230459213257,0.0,0,active,0,{}
53,8,8,2.4008748531341553,8.643149375915527,0.8583693504333496,0.8583693504333496,0.0,0,active,0,{}
54,8,8,2.4437525272369385,8.79750919342041,0.8901737928390503,0.8901736736297607,0.0,0,active,0,{}
55,8,8,2.486543655395508,8.951557159423828,0.9225349426269531,0.9225349426269531,0.0,0,active,0,{}
56,8,8,2.529247999191284,9.105292320251465,0.9554519653320312,0.9554519653320312,0.0,0,active,0,{}
57,8,8,2.5718657970428467,9.258716583251953,0.9889236092567444,0.9889236688613892,0.0,0,active,0,{}
58,8,8,2.6143972873687744,9.41183090209961,1.0229488611221313,1.0229488611221313,0.0,0,active,0,{}
59,8,8,2.6568429470062256,9.564635276794434,1.0575264692306519,1.0575264692306519,0.0,0,active,0,{}
60,8,8,2.699202537536621,9.71712875366211,1.0926553010940552,1.0926554203033447,0.0,0,active,0,{}
61,8,8,2.74147629737854,9.869315147399902,1.1283345222473145,1.1283345222473145,0.0,0,active,0,{}
62,8,8,2.7836644649505615,10.021190643310547,1.164562702178955,1.164562702178955,0.0,0,active,0,{}
63,8,8,2.8257672786712646,10.172760963439941,1.201338768005371,1.201338768005371,0.0,0,active,0,{}
64,8,8,2.8677845001220703,10.324024200439453,1.2386616468429565,1.2386616468429565,0.0,0,active,0,{}
65,8,8,2.909717082977295,10.474980354309082,1.2765302658081055,1.2765302658081055,0.0,0,active,0,{}
66,8,8,2.951564311981201,10.625630378723145,1.3149434328079224,1.314943552017212,0.0,0,active,0,{}
67,8,8,2.993326425552368,10.77597713470459,1.3539001941680908,1.3539003133773804,0.0,0,active,0,{}
68,8,8,3.035004138946533,10.926016807556152,1.3933993577957153,1.3933994770050049,0.0,0,active,0,{}
69,8,8,3.0765974521636963,11.075751304626465,1.433440089225769,1.4334399700164795,0.0,0,active,0,{}
70,8,8,3.1181063652038574,11.225181579589844,1.4740208387374878,1.4740207195281982,0.0,0,active,0,{}
71,8,8,3.1595308780670166,11.374311447143555,1.5151406526565552,1.5151406526565552,0.0,0,active,0,{}
72,8,8,3.200870990753174,11.523136138916016,1.5567986965179443,1.5567985773086548,0.0,0,active,0,{}
73,8,8,3.2421278953552246,11.671660423278809,1.5989934206008911,1.5989934206008911,0.0,0,active,0,{}
74,8,8,3.2833003997802734,11.819881439208984,1.641723871231079,1.6417241096496582,0.0,0,active,0,{}
75,8,8,3.324389934539795,11.967803001403809,1.6849896907806396,1.68498957157135,0.0,0,active,0,{}
76,8,8,3.3653950691223145,12.115424156188965,1.7287886142730713,1.7287887334823608,0.0,0,active,0,{}
77,8,8,3.406318187713623,12.262742042541504,1.773120641708374,1.773120403289795,0.0,0,active,0,{}
78,8,8,3.4471569061279297,12.409765243530273,1.817983627319336,1.817983627319336,0.0,0,active,0,{}
79,8,8,3.487913131713867,12.556487083435059,1.863377332687378,1.8633772134780884,0.0,0,active,0,{}
80,8,8,3.5285868644714355,12.702911376953125,1.9093000888824463,1.9093002080917358,0.0,0,active,0,{}
81,8,8,3.5691773891448975,12.849038124084473,1.9557514190673828,1.9557514190673828,0.0,0,active,0,{}
82,8,8,3.6096856594085693,12.994867324829102,2.002729654312134,2.002729892730713,0.0,0,active,0,{}
83,8,8,3.6501119136810303,13.140402793884277,2.05023455619812,2.05023455619812,0.0,0,active,0,{}
84,8,8,3.690455913543701,13.285637855529785,2.098264455795288,2.098264217376709,0.0,0,active,0,{}
85,8,8,3.7307169437408447,13.430581092834473,2.146817922592163,2.146817922592163,0.0,0,active,0,{}
86,8,8,3.7708966732025146,13.575226783752441,2.195894479751587,2.195894479751587,0.0,0,active,0,{}
87,8,8,3.8109796047210693,13.719526290893555,2.245492696762085,2.245492696762085,0.0,0,active,0,{}
88,8,8,3.850984811782837,13.863546371459961,2.295611619949341,2.295611619949341,0.0,0,active,0,{}
89,8,8,3.890909194946289,14.007271766662598,2.346250295639038,2.346250057220459,0.0,0,active,0,{}
90,8,8,3.9307520389556885,14.15070915222168,2.397407293319702,2.397407054901123,0.0,0,active,0,{}
91,8,8,3.9705138206481934,14.293848037719727,2.4490814208984375,2.4490814208984375,0.0,0,active,0,{}
92,8,8,4.010194301605225,14.436698913574219,2.501272201538086,2.501272201538086,0.0,0,active,0,{}
93,8,8,4.049793720245361,14.579259872436523,2.553978204727173,2.553978443145752,0.0,0,active,0,{}
94,8,8,4.089313507080078,14.721528053283691,2.60719895362854,2.60719895362854,0.0,0,active,0,{}
95,8,8,4.1287522315979,14.863508224487305,2.660932779312134,2.660932779312134,0.0,0,active,0,{}
96,8,8,4.168109893798828,15.005195617675781,2.715179204940796,2.715178966522217,0.0,0,active,0,{}
97,8,8,4.207387447357178,15.14659309387207,2.7699360847473145,2.7699363231658936,0.0,0,active,0,{}
98,8,8,4.246585369110107,15.28770637512207,2.8252034187316895,2.8252036571502686,0.0,0,active,0,{}
99,8,8,4.285703182220459,15.428529739379883,2.8809800148010254,2.8809802532196045,0.0,0,active,0,{}
100,8,8,4.324741363525391,15.569068908691406,2.937265157699585,2.937264919281006,0.0,0,active,0,{}
101,8,8,4.3637003898620605,15.709319114685059,2.994056463241577,2.994056463241577,0.0,0,active,0,{}
102,8,8,4.4025797843933105,15.849287033081055,3.051353931427002,3.051354169845581,0.0,0,active,0,{}
103,8,8,4.441379547119141,15.988966941833496,3.109157085418701,3.109156847000122,0.0,0,active,0,{}
104,8,8,4.480100154876709,16.128358840942383,3.1674633026123047,3.1674633026123047,0.0,0,active,0,{}
105,8,8,4.518742084503174,16.267471313476562,3.2262728214263916,3.2262728214263916,0.0,0,active,0,{}
106,8,8,4.557304859161377,16.40629768371582,3.285583972930908,3.2855842113494873,0.0,0,active,0,{}
107,8,8,4.595789432525635,16.544843673706055,3.3453962802886963,3.3453962802886963,0.0,0,active,0,{}
108,8,8,4.634194850921631,16.683103561401367,3.4057083129882812,3.4057083129882812,0.0,0,active,0,{}
109,8,8,4.672521591186523,16.821077346801758,3.4665188789367676,3.4665191173553467,0.0,0,active,0,{}
110,8,8,4.710770130157471,16.958772659301758,3.5278279781341553,3.527827739715576,0.0,0,active,0,{}
111,8,8,4.748940944671631,17.096189498901367,3.5896334648132324,3.589632987976074,0.0,0,active,0,{}
112,8,8,4.787033557891846,17.233320236206055,3.6519339084625244,3.6519341468811035,0.0,0,active,0,{}
113,8,8,4.825047969818115,17.37017250061035,3.7147297859191895,3.7147300243377686,0.0,0,active,0,{}
114,8,8,4.862985134124756,17.506746292114258,3.778019428253174,3.778019666671753,0.0,0,active,0,{}
115,8,8,4.900844573974609,17.643037796020508,3.8418021202087402,3.841801881790161,0.0,0,active,0,{}
116,8,8,4.938626766204834,17.779054641723633,3.906076192855835,3.906075954437256,0.0,0,active,0,{}
117,8,8,4.97633171081543,17.914793014526367,3.9708406925201416,3.9708406925201416,0.0,0,active,0,{}
118,8,8,5.01395845413208,18.050249099731445,4.036095142364502,4.036095142364502,0.0,0,active,0,{}
119,8,8,5.051509857177734,18.185434341430664,4.101837635040283,4.101838111877441,0.0,0,active,0,{}
120,0,8,5.088983535766602,18.320341110229492,4.1680684089660645,4.168068885803223,0.0,0,max_steps,0,{'0': 8}
