Time,SessionTime,Date,Distance,X,Y,Speed,RPM,nGear,Throttle,Brake,DRS,Source
0 days 00:00:00,0 days 00:52:40.077000,2024-08-31 14:41:37.846,0.0,-1373.6920488346755,-678.5894695613653,321.7178578285714,11422.142939428571,8,100.0,False,8,interpolation
0 days 00:00:00.042000,0 days 00:52:40.119000,2024-08-31 14:41:37.888,3.755125002666667,-1371.0,-645.0,321.86785737142856,11440.142884571429,8,100.0,False,8,pos
0 days 00:00:00.079000,0 days 00:52:40.156000,2024-08-31 14:41:37.925,7.064569447111111,-1368.5074576119991,-613.7749273500212,322.0,11456.0,8,100.0,False,14,car
0 days 00:00:00.222000,0 days 00:52:40.299000,2024-08-31 14:41:38.068,19.926128506666668,-1358.0,-484.0,323.7875008,11455.4041664,8,100.0,False,14,pos
0 days 00:00:00.319000,0 days 00:52:40.396000,2024-08-31 14:41:38.165,28.683072951111114,-1350.4251753430035,-397.24233117867516,325.0,11455.0,8,100.0,False,12,car
0 days 00:00:00.562000,0 days 00:52:40.639000,2024-08-31 14:41:38.408,50.73240820783839,-1330.0,-177.0,326.65681861818183,11521.8250176,8,100.0,False,12,pos
0 days 00:00:00.759000,0 days 00:52:40.836000,2024-08-31 14:41:38.605,68.68129709672728,-1312.3964707262073,19.722810341178572,328.0,11576.0,8,100.0,False,12,car
0 days 00:00:00.802000,0 days 00:52:40.879000,2024-08-31 14:41:38.648,72.60553539864114,-1309.0,58.0,328.54088109046296,11578.974845997547,8,100.0,False,12,pos
0 days 00:00:00.918000,0 days 00:52:40.995000,2024-08-31 14:41:38.764,83.23886873197446,-1301.1219614492497,146.90941121927125,330.0,11587.0,8,100.0,False,12,car
0 days 00:00:01.022000,0 days 00:52:41.099000,2024-08-31 14:41:38.868,92.7722020653078,-1293.0,240.0,330.0,11654.6,8,100.0,False,12,pos
0 days 00:00:01.078000,0 days 00:52:41.155000,2024-08-31 14:41:38.924,97.90553539864113,-1287.2719534880687,306.4152484006522,330.0,11691.0,8,100.0,False,12,car
0 days 00:00:01.278000,0 days 00:52:41.355000,2024-08-31 14:41:39.124,116.29442428753002,-1262.5907047520318,594.7465608580351,331.0,11699.0,8,100.0,False,12,car
0 days 00:00:01.302000,0 days 00:52:41.379000,2024-08-31 14:41:39.148,118.50209095419669,-1260.0,625.0,331.15,11709.2,8,100.0,False,12,pos
0 days 00:00:01.438000,0 days 00:52:41.515000,2024-08-31 14:41:39.284,131.0443131764189,-1247.7169840289089,768.1596060766992,332.0,11767.0,8,100.0,False,12,car
0 days 00:00:01.838000,0 days 00:52:41.915000,2024-08-31 14:41:39.684,168.15542428753002,-1225.2489304660087,1027.14430634814,334.0,11827.0,8,100.0,False,12,car
0 days 00:00:01.842000,0 days 00:52:41.919000,2024-08-31 14:41:39.688,168.52655762086337,-1225.0,1030.0,334.02,11826.86,8,100.0,False,12,pos
0 days 00:00:02.038000,0 days 00:52:42.115000,2024-08-31 14:41:39.884,186.76544650975222,-1211.6192257615157,1183.4098358869114,335.0,11820.0,8,100.0,False,12,car
0 days 00:00:02.183000,0 days 00:52:42.260000,2024-08-31 14:41:40.029,200.27936019102208,-1201.0,1308.0,335.5178569142857,11831.392852114286,8,100.0,False,12,pos
0 days 00:00:02.318000,0 days 00:52:42.395000,2024-08-31 14:41:40.164,212.8793601910221,-1190.8582265392574,1430.3385116283657,336.0,11842.0,8,100.0,False,12,car
0 days 00:00:02.363000,0 days 00:52:42.440000,2024-08-31 14:41:40.209,217.08170393768876,-1187.0,1476.0,336.1874997333333,11864.124968533333,8,100.0,False,12,pos
0 days 00:00:02.558000,0 days 00:52:42.635000,2024-08-31 14:41:40.404,235.33587060435542,-1166.997391734428,1705.0491756315184,337.0,11960.0,8,100.0,False,12,car
0 days 00:00:02.623000,0 days 00:52:42.700000,2024-08-31 14:41:40.469,241.423852854232,-1161.0,1774.0,337.18055537777775,11943.750016,8,100.0,False,12,pos
0 days 00:00:02.918000,0 days 00:52:42.995000,2024-08-31 14:41:40.764,269.1210750764542,-1142.123038902317,1998.871411301467,338.0,11870.0,8,100.0,False,12,car
0 days 00:00:02.963000,0 days 00:52:43.040000,2024-08-31 14:41:40.809,273.3480840021685,-1139.0,2035.0,338.16071405714285,11870.0,8,100.0,False,12,pos
0 days 00:00:03.198000,0 days 00:52:43.275000,2024-08-31 14:41:41.044,295.47725066883515,-1119.515787050487,2255.6795357800634,339.0,11870.0,8,100.0,False,12,car
0 days 00:00:03.243000,0 days 00:52:43.320000,2024-08-31 14:41:41.089,299.7163131666129,-1116.0,2298.0,339.1249998222222,11882.749981866667,8,100.0,False,12,pos
0 days 00:00:03.283000,0 days 00:52:43.360000,2024-08-31 14:41:41.129,303.4856032880944,-1113.0,2335.0,339.23611093333335,11894.0833152,8,100.0,False,12,pos
0 days 00:00:03.523000,0 days 00:52:43.600000,2024-08-31 14:41:41.369,326.14578846142774,-1092.0,2570.0,339.9027776,11962.0833152,8,100.0,False,12,pos
0 days 00:00:03.558000,0 days 00:52:43.635000,2024-08-31 14:41:41.404,329.4513440169833,-1089.0886916439258,2603.599726320996,340.0,11972.0,8,100.0,False,12,car
0 days 00:00:03.763000,0 days 00:52:43.840000,2024-08-31 14:41:41.609,348.83677514364996,-1073.0,2796.0,340.4270832,11967.729168,8,100.0,False,12,pos
0 days 00:00:03.943000,0 days 00:52:44.020000,2024-08-31 14:41:41.789,365.87687930364996,-1058.0,2966.0,340.8020832,11963.979168,8,100.0,False,12,pos
0 days 00:00:04.038000,0 days 00:52:44.115000,2024-08-31 14:41:41.884,374.8754904147611,-1051.5292112511256,3043.464783991436,341.0,11962.0,8,100.0,False,12,car
0 days 00:00:04.223000,0 days 00:52:44.300000,2024-08-31 14:41:42.069,392.4207082103166,-1036.0,3230.0,341.4204544,12028.0113408,8,100.0,False,12,pos
0 days 00:00:04.403000,0 days 00:52:44.480000,2024-08-31 14:41:42.249,409.5121854757711,-1009.0,3534.0,341.8295453090909,12092.238613527272,8,100.0,False,12,pos
0 days 00:00:04.478000,0 days 00:52:44.555000,2024-08-31 14:41:42.324,416.6371854757711,-1002.4552609392492,3609.491939819971,342.0,12119.0,8,100.0,False,12,car
0 days 00:00:04.723000,0 days 00:52:44.800000,2024-08-31 14:41:42.569,440.0163955179933,-995.0,3705.0,343.5312496,12203.9843528,8,100.0,False,12,pos
0 days 00:00:04.798000,0 days 00:52:44.875000,2024-08-31 14:41:42.644,447.18306218466,-989.348984988311,3769.9423111283786,344.0,12230.0,8,100.0,False,12,car
0 days 00:00:04.903000,0 days 00:52:44.980000,2024-08-31 14:41:42.749,457.23170800865995,-980.0,3876.0,344.52499968,12157.55004416,8,100.0,False,12,pos
0 days 00:00:04.998000,0 days 00:52:45.075000,2024-08-31 14:41:42.844,466.3358746753267,-972.9477269579315,3956.6472767352534,345.0,12092.0,8,100.0,False,12,car
0 days 00:00:05.278000,0 days 00:52:45.355000,2024-08-31 14:41:43.124,493.24698578643773,-950.5221447234077,4217.8996570843665,346.0,12121.0,8,100.0,False,12,car
0 days 00:00:05.303000,0 days 00:52:45.380000,2024-08-31 14:41:43.149,495.64976356421556,-947.0,4259.0,346.0,12139.478220910598,8,100.0,False,12,pos
0 days 00:00:05.439000,0 days 00:52:45.516000,2024-08-31 14:41:43.285,508.7208746753267,-924.6003345569729,4520.033607500394,346.0,12240.0,8,100.0,False,12,car
0 days 00:00:05.443000,0 days 00:52:45.520000,2024-08-31 14:41:43.289,509.1053191197711,-924.0,4527.0,346.0,12240.0,8,100.0,False,12,pos
0 days 00:00:05.599000,0 days 00:52:45.676000,2024-08-31 14:41:43.445,524.0986524531045,-906.1749090492997,4731.7895911009955,346.0,12240.0,8,100.0,False,12,car
0 days 00:00:05.759000,0 days 00:52:45.836000,2024-08-31 14:41:43.605,539.5208746753267,-895.8536938113141,4847.346132128197,347.0,12240.0,8,100.0,False,12,car
0 days 00:00:05.823000,0 days 00:52:45.900000,2024-08-31 14:41:43.669,545.6897635642156,-892.0,4891.0,347.0,12245.6,8,100.0,False,12,pos
0 days 00:00:05.999000,0 days 00:52:46.076000,2024-08-31 14:41:43.845,562.6542080086599,-881.9237993072838,5007.000666178177,347.0,12261.0,8,100.0,False,12,car
0 days 00:00:06.159000,0 days 00:52:46.236000,2024-08-31 14:41:44.005,578.0764302308821,-873.0427828276888,5111.395746710455,347.0,12250.0,8,100.0,False,12,car
0 days 00:00:06.302000,0 days 00:52:46.379000,2024-08-31 14:41:44.148,591.8758198984376,-864.0,5218.0,347.3972224,12227.7555456,8,100.0,False,12,pos
0 days 00:00:06.519000,0 days 00:52:46.596000,2024-08-31 14:41:44.365,612.8524865651043,-846.3356568374631,5426.0595798176255,348.0,12194.0,8,100.0,False,12,car
0 days 00:00:06.522000,0 days 00:52:46.599000,2024-08-31 14:41:44.368,613.1424796205117,-846.0,5430.0,347.9916664888889,12194.266672355556,8,100.0,False,12,pos
0 days 00:00:06.702000,0 days 00:52:46.779000,2024-08-31 14:41:44.548,630.5170629449561,-823.0,5699.0,347.4916664888889,12210.266672355556,8,100.0,False,12,pos
0 days 00:00:06.879000,0 days 00:52:46.956000,2024-08-31 14:41:44.725,647.5778962782895,-809.2430888240224,5855.97272606639,347.0,12226.0,8,100.0,False,12,car
0 days 00:00:07.102000,0 days 00:52:47.179000,2024-08-31 14:41:44.948,669.0726185005118,-798.0,5987.0,347.0,12206.8857088,8,100.0,False,12,pos
0 days 00:00:07.159000,0 days 00:52:47.236000,2024-08-31 14:41:45.005,674.5667851671784,-793.944121859314,6037.424064788873,347.0,12202.0,8,100.0,False,12,car
0 days 00:00:07.282000,0 days 00:52:47.359000,2024-08-31 14:41:45.128,686.4109448833266,-784.0,6160.0,346.65833315555557,12180.133321955556,8,100.0,False,12,pos
0 days 00:00:07.482000,0 days 00:52:47.559000,2024-08-31 14:41:45.328,705.6388769722155,-766.0,6364.0,346.1027776,12144.5777664,8,100.0,False,12,pos
0 days 00:00:07.519000,0 days 00:52:47.596000,2024-08-31 14:41:45.365,709.1949880833266,-762.0147359576546,6410.188774639677,346.0,12138.0,8,100.0,False,12,car
0 days 00:00:07.678000,0 days 00:52:47.755000,2024-08-31 14:41:45.524,724.4766547499933,-743.1609065901744,6634.30709849226,346.0,12201.0,8,100.0,False,14,car
0 days 00:00:07.742000,0 days 00:52:47.819000,2024-08-31 14:41:45.588,730.6277658611044,-737.0,6708.0,346.0,12174.066666666668,8,100.0,False,14,pos
0 days 00:00:07.918000,0 days 00:52:47.995000,2024-08-31 14:41:45.764,747.54332141666,-726.5788974098738,6832.340602030154,346.0,12100.0,8,100.0,False,10,car
0 days 00:00:08.022000,0 days 00:52:48.099000,2024-08-31 14:41:45.868,757.4554201820921,-721.0,6899.0,343.1111111111111,11907.022222222222,8,71.11111111111111,False,10,pos
0 days 00:00:08.278000,0 days 00:52:48.355000,2024-08-31 14:41:46.124,781.3487535154254,-701.1233100989064,7138.191042134307,336.0,11432.0,8,0.0,True,8,car
0 days 00:00:08.302000,0 days 00:52:48.379000,2024-08-31 14:41:46.148,783.5557535154253,-699.0,7164.0,331.05,11325.35,8,0.0,True,8,pos
0 days 00:00:08.438000,0 days 00:52:48.515000,2024-08-31 14:41:46.284,795.002420182092,-686.413346532074,7318.020952781926,303.0,10721.0,8,0.0,True,8,car
0 days 00:00:08.603000,0 days 00:52:48.680000,2024-08-31 14:41:46.449,807.6042956807586,-673.0,7483.0,274.95001088,10398.42512512,8,0.0,True,8,pos
0 days 00:00:08.638000,0 days 00:52:48.715000,2024-08-31 14:41:46.484,810.2195734585364,-670.9353349587424,7508.328993165169,269.0,10330.0,8,0.0,True,8,car
0 days 00:00:08.918000,0 days 00:52:48.995000,2024-08-31 14:41:46.764,827.3306845696475,-660.9856870571596,7628.414620252874,220.0,10124.0,8,0.0,True,8,car
0 days 00:00:08.943000,0 days 00:52:49.020000,2024-08-31 14:41:46.789,828.836761014092,-660.0,7640.0,216.875008,10141.87495424,8,0.0,True,8,pos
0 days 00:00:09.118000,0 days 00:52:49.195000,2024-08-31 14:41:46.964,838.3159276807587,-651.458172988738,7737.579527645228,195.0,10267.0,8,0.0,True,8,car
0 days 00:00:09.143000,0 days 00:52:49.220000,2024-08-31 14:41:46.989,839.6558334712349,-650.0,7753.0,192.94643382857143,10360.303332571428,8,0.0,True,8,pos
0 days 00:00:09.398000,0 days 00:52:49.475000,2024-08-31 14:41:47.244,851.8391668045682,-633.340534451321,7909.948082338684,172.0,11312.0,8,0.0,True,8,car
0 days 00:00:09.423000,0 days 00:52:49.500000,2024-08-31 14:41:47.269,853.0119099156793,-632.0,7921.0,168.875008,11350.541568,8,0.0,True,8,pos
0 days 00:00:09.638000,0 days 00:52:49.715000,2024-08-31 14:41:47.484,861.4924654712348,-622.2970637832302,7982.5148658499365,142.0,11682.0,7,0.0,True,8,car
0 days 00:00:09.643000,0 days 00:52:49.720000,2024-08-31 14:41:47.489,861.689236310346,-622.0,7984.0,141.67500416,11657.76281024,7,0.0,True,8,pos
0 days 00:00:09.843000,0 days 00:52:49.920000,2024-08-31 14:41:47.689,868.8378476525683,-606.0,8054.0,128.67500416000001,10688.26281024,7,0.0,True,8,pos
0 days 00:00:10.038000,0 days 00:52:50.115000,2024-08-31 14:41:47.884,875.1211809859016,-585.224226106813,8116.606451557963,116.0,9743.0,3,0.0,True,8,car
0 days 00:00:10.223000,0 days 00:52:50.300000,2024-08-31 14:41:48.069,880.6307123921238,-562.0,8166.0,107.21250304,9121.40021504,3,0.0,True,8,pos
0 days 00:00:10.323000,0 days 00:52:50.400000,2024-08-31 14:41:48.169,883.4768930321237,-548.0,8189.0,102.46250304,8785.40021504,3,0.0,True,8,pos
0 days 00:00:10.438000,0 days 00:52:50.515000,2024-08-31 14:41:48.284,886.5755041432349,-528.2272110347013,8215.536630762888,97.0,8399.0,2,0.0,True,8,car
0 days 00:00:10.643000,0 days 00:52:50.720000,2024-08-31 14:41:48.489,891.8072750676793,-488.0,8258.0,91.8750016,8049.0358235428575,2,0.0,True,8,pos
0 days 00:00:10.718000,0 days 00:52:50.795000,2024-08-31 14:41:48.564,893.6822750676793,-474.3753643454833,8268.994070897232,90.0,7921.0,2,0.0,True,8,car
0 days 00:00:10.983000,0 days 00:52:51.060000,2024-08-31 14:41:48.829,899.7499339324412,-427.0,8293.0,82.42857325714286,7045.553782857143,2,0.0,True,8,pos
0 days 00:00:10.998000,0 days 00:52:51.075000,2024-08-31 14:41:48.844,900.0916005991078,-423.97873911133206,8294.107346237686,82.0,6996.0,2,0.0,True,8,car
0 days 00:00:11.238000,0 days 00:52:51.315000,2024-08-31 14:41:49.084,905.3582672657744,-371.1251109765709,8308.786508919924,79.0,6760.0,2,0.0,False,8,car
0 days 00:00:11.243000,0 days 00:52:51.320000,2024-08-31 14:41:49.089,905.4679150841871,-370.0,8309.0,78.94642925714285,6764.999936,2,0.6428489142857143,False,8,pos
0 days 00:00:11.323000,0 days 00:52:51.400000,2024-08-31 14:41:49.169,907.2032325597427,-352.0,8312.0,78.0892864,6844.999936,2,10.928563200000001,False,8,pos
0 days 00:00:11.503000,0 days 00:52:51.580000,2024-08-31 14:41:49.349,911.0112683083141,-312.0,8319.0,76.16071497142858,7024.999936,2,34.071420342857145,False,8,pos
0 days 00:00:11.518000,0 days 00:52:51.595000,2024-08-31 14:41:49.364,911.3279349749808,-308.9034353329048,8319.54717543029,76.0,7040.0,2,36.0,False,8,car
0 days 00:00:11.723000,0 days 00:52:51.800000,2024-08-31 14:41:49.569,915.8016328460919,-267.0,8331.0,78.5624992,7543.1040096,2,48.812495999999996,False,8,pos
0 days 00:00:11.758000,0 days 00:52:51.835000,2024-08-31 14:41:49.604,916.5696884016475,-258.217406423981,8335.59344943846,79.0,7629.0,2,51.0,False,8,car
0 days 00:00:12.023000,0 days 00:52:52.100000,2024-08-31 14:41:49.869,922.870904290576,-188.0,8385.0,85.60142339676547,8156.170811255985,2,2.9039152521372813,False,8,pos
0 days 00:00:12.039000,0 days 00:52:52.116000,2024-08-31 14:41:49.885,923.2531265127983,-185.39217878509848,8387.04817313037,86.0,8188.0,2,0.0,True,8,car
0 days 00:00:12.279000,0 days 00:52:52.356000,2024-08-31 14:41:50.125,928.7864598461316,-170.64365276923365,8406.721137459348,83.0,7127.0,2,0.0,True,8,car
0 days 00:00:12.343000,0 days 00:52:52.420000,2024-08-31 14:41:50.189,930.2367314510699,-167.0,8420.0,81.57777777777778,7101.933333333333,2,0.8888888888888888,True,8,pos
0 days 00:00:12.582000,0 days 00:52:52.659000,2024-08-31 14:41:50.428,935.2999906159095,-146.0,8502.0,76.26666524444444,7008.324974933334,2,4.208334222222222,True,8,pos
0 days 00:00:12.639000,0 days 00:52:52.716000,2024-08-31 14:41:50.485,936.4874906159095,-143.11543570090018,8515.583621082877,75.0,6986.0,2,5.0,False,8,car
0 days 00:00:12.799000,0 days 00:52:52.876000,2024-08-31 14:41:50.645,939.8208239492428,-141.7152141179183,8533.307072874308,75.0,6986.0,2,5.0,False,8,car
0 days 00:00:12.942000,0 days 00:52:53.019000,2024-08-31 14:41:50.788,942.7999906159095,-142.0,8549.0,75.0,6946.6749824,2,13.0437536,False,8,pos
0 days 00:00:12.959000,0 days 00:52:53.036000,2024-08-31 14:41:50.805,943.1541572825761,-141.9242404552541,8551.621154257897,75.0,6942.0,2,14.0,False,8,car
0 days 00:00:13.159000,0 days 00:52:53.236000,2024-08-31 14:41:51.005,947.3763795047984,-140.96836829103336,8594.20499825861,76.0,6883.0,2,23.0,False,8,car
0 days 00:00:13.162000,0 days 00:52:53.239000,2024-08-31 14:41:51.008,947.4397574819412,-141.0,8595.0,76.05357257142857,6891.968048457143,2,23.182146742857142,False,8,pos
0 days 00:00:13.439000,0 days 00:52:53.516000,2024-08-31 14:41:51.285,953.6722574819412,-150.824898081957,8681.99654618105,81.0,7720.0,2,40.0,False,8,car
0 days 00:00:13.522000,0 days 00:52:53.599000,2024-08-31 14:41:51.368,955.5875977966078,-154.0,8703.0,83.0750016,7971.49019392,2,44.1500032,False,8,pos
0 days 00:00:13.639000,0 days 00:52:53.716000,2024-08-31 14:41:51.485,958.3825977966078,-157.54085049886413,8723.908385911436,86.0,8326.0,2,50.0,False,8,car
0 days 00:00:13.862000,0 days 00:52:53.939000,2024-08-31 14:41:51.708,964.1414954899411,-165.0,8757.0,92.968752,9114.398142933333,2,60.68541973333333,False,8,pos
0 days 00:00:14.062000,0 days 00:52:54.139000,2024-08-31 14:41:51.908,969.65364837883,-178.0,8811.0,99.218752,9821.481476266667,2,70.26875306666668,False,8,pos
0 days 00:00:14.119000,0 days 00:52:54.196000,2024-08-31 14:41:51.965,971.2528150454966,-181.91706649249105,8825.80742113647,101.0,10023.0,2,73.0,False,8,car
0 days 00:00:14.222000,0 days 00:52:54.299000,2024-08-31 14:41:52.068,974.3103587851409,-190.0,8855.0,106.86560643417127,9960.824571797784,2,79.33485494890498,False,8,pos
0 days 00:00:14.522000,0 days 00:52:54.599000,2024-08-31 14:41:52.368,984.639515985446,-225.0,8983.0,123.94988640366121,9779.731204121192,2,97.78587731595411,False,8,pos
0 days 00:00:14.558000,0 days 00:52:54.635000,2024-08-31 14:41:52.404,985.899515985446,-227.84511861685596,8993.787237248447,126.0,9758.0,3,100.0,False,8,car
0 days 00:00:14.782000,0 days 00:52:54.859000,2024-08-31 14:41:52.628,994.6687011706312,-240.0,9042.0,140.93333333333334,10693.822222222223,3,100.0,False,8,pos
0 days 00:00:14.918000,0 days 00:52:54.995000,2024-08-31 14:41:52.764,1000.3353678372978,-252.40674468603393,9089.214771580564,150.0,11262.0,3,100.0,False,8,car
0 days 00:00:15.118000,0 days 00:52:55.195000,2024-08-31 14:41:52.964,1009.2798122817422,-275.4464603578268,9177.788183172537,161.0,11542.0,3,100.0,False,8,car
0 days 00:00:15.123000,0 days 00:52:55.200000,2024-08-31 14:41:52.969,1009.5035970017422,-276.0,9180.0,161.1249984,11507.000448,3,100.0,False,8,pos
0 days 00:00:15.243000,0 days 00:52:55.320000,2024-08-31 14:41:53.089,1014.9744302817422,-289.0,9233.0,164.1249984,10667.000448,3,100.0,False,8,pos
0 days 00:00:15.278000,0 days 00:52:55.355000,2024-08-31 14:41:53.124,1016.5785969484089,-292.7870883347052,9248.576564192976,165.0,10422.0,3,100.0,False,8,car
0 days 00:00:15.423000,0 days 00:52:55.500000,2024-08-31 14:41:53.269,1023.5651130017421,-309.0,9316.0,173.4583296,10434.6874944,3,100.0,False,8,pos
0 days 00:00:15.518000,0 days 00:52:55.595000,2024-08-31 14:41:53.364,1028.2887241128533,-320.7305595254372,9366.227635550684,179.0,10443.0,4,100.0,False,8,car
0 days 00:00:15.783000,0 days 00:52:55.860000,2024-08-31 14:41:53.629,1042.2575824284088,-354.0,9514.0,189.7656224,11350.6247808,4,100.0,False,8,pos
0 days 00:00:15.838000,0 days 00:52:55.915000,2024-08-31 14:41:53.684,1045.1909157617422,-359.60537593169846,9539.899118628811,192.0,11539.0,4,100.0,False,8,car
0 days 00:00:16.038000,0 days 00:52:56.115000,2024-08-31 14:41:53.884,1056.2464713172978,-376.07900540708215,9621.549013685963,199.0,12045.0,4,100.0,False,8,car
0 days 00:00:16.183000,0 days 00:52:56.260000,2024-08-31 14:41:54.029,1064.4625085550756,-389.0,9710.0,203.9843728,11489.4689952,4,100.0,False,8,pos
0 days 00:00:16.358000,0 days 00:52:56.435000,2024-08-31 14:41:54.204,1074.670841888409,-406.59339646382676,9856.360917824444,210.0,10819.0,5,100.0,False,8,car
0 days 00:00:16.363000,0 days 00:52:56.440000,2024-08-31 14:41:54.209,1074.962756567774,-407.0,9860.0,210.17856914285716,10829.446294857144,5,100.0,False,8,pos
0 days 00:00:16.638000,0 days 00:52:56.715000,2024-08-31 14:41:54.484,1091.7683121233297,-418.1075927165782,9987.712595556575,220.0,11404.0,5,100.0,False,8,car
0 days 00:00:16.723000,0 days 00:52:56.800000,2024-08-31 14:41:54.569,1097.0028954264405,-420.0,10029.0,221.69999872,11339.61254848,5,100.0,False,8,pos
0 days 00:00:16.903000,0 days 00:52:56.980000,2024-08-31 14:41:54.749,1108.2678953624404,-424.0,10142.0,225.29999872,11203.26254848,5,100.0,False,8,pos
0 days 00:00:17.038000,0 days 00:52:57.115000,2024-08-31 14:41:54.884,1116.8178953624406,-425.91660489346293,10230.204226205493,228.0,11101.0,5,100.0,False,8,car
0 days 00:00:17.203000,0 days 00:52:57.280000,2024-08-31 14:41:55.049,1127.532582759774,-427.0,10338.0,233.77499776,11044.07502208,5,100.0,False,8,pos
0 days 00:00:17.323000,0 days 00:52:57.400000,2024-08-31 14:41:55.169,1135.4650826851073,-427.0,10417.0,237.97499776,11002.67502208,5,100.0,False,8,pos
0 days 00:00:17.438000,0 days 00:52:57.515000,2024-08-31 14:41:55.284,1143.1956382406627,-425.674098843553,10493.651122829644,242.0,10963.0,6,100.0,False,8,car
0 days 00:00:17.483000,0 days 00:52:57.560000,2024-08-31 14:41:55.329,1146.2382163406628,-425.0,10524.0,243.406248,10984.3749696,6,100.0,False,8,pos
0 days 00:00:17.598000,0 days 00:52:57.675000,2024-08-31 14:41:55.444,1154.1284941184406,-423.21940686677607,10602.587968023634,247.0,11039.0,6,100.0,False,8,car
0 days 00:00:17.703000,0 days 00:52:57.780000,2024-08-31 14:41:55.549,1161.4092232384405,-421.0,10675.0,249.6249984,11195.97490432,6,100.0,False,8,pos
0 days 00:00:17.798000,0 days 00:52:57.875000,2024-08-31 14:41:55.644,1168.0592232384404,-418.1098568248123,10740.577072134243,252.0,11338.0,6,100.0,False,8,car
0 days 00:00:17.903000,0 days 00:52:57.980000,2024-08-31 14:41:55.749,1175.470473201107,-414.0,10814.0,254.09999872,11362.9374848,6,100.0,False,8,pos
0 days 00:00:18.198000,0 days 00:52:58.275000,2024-08-31 14:41:56.044,1196.7760287566628,-398.03041092425826,11026.937297722045,260.0,11433.0,6,100.0,False,8,car
0 days 00:00:18.263000,0 days 00:52:58.340000,2024-08-31 14:41:56.109,1201.4872390576152,-394.0,11071.0,260.9285705142857,11205.268081371429,6,100.0,False,8,pos
0 days 00:00:18.478000,0 days 00:52:58.555000,2024-08-31 14:41:56.324,1217.2539057242818,-376.6552017874289,11225.98383307449,264.0,10452.0,6,100.0,False,8,car
0 days 00:00:18.483000,0 days 00:52:58.560000,2024-08-31 14:41:56.329,1217.6206685731754,-376.0,11231.0,264.06925120341293,10454.52074380423,6,100.0,False,8,pos
0 days 00:00:18.683000,0 days 00:52:58.760000,2024-08-31 14:41:56.529,1232.4450760618977,-343.0,11466.0,266.8393347970012,10555.351786610843,6,100.0,False,8,pos
0 days 00:00:18.839000,0 days 00:52:58.916000,2024-08-31 14:41:56.685,1244.1017427285642,-327.30636212944296,11561.104822081601,269.0,10634.0,7,100.0,False,8,car
0 days 00:00:19.023000,0 days 00:52:59.100000,2024-08-31 14:41:56.869,1258.046557543379,-312.0,11629.0,272.8333333333333,10877.033333333333,7,100.0,False,8,pos
0 days 00:00:19.079000,0 days 00:52:59.156000,2024-08-31 14:41:56.925,1262.3087797656015,-304.7892969235851,11662.408438578082,274.0,10951.0,7,100.0,False,8,car
0 days 00:00:19.239000,0 days 00:52:59.316000,2024-08-31 14:41:57.085,1274.6198908767126,-274.76395983572996,11790.170020371786,277.0,11047.0,7,100.0,False,8,car
0 days 00:00:19.242000,0 days 00:52:59.319000,2024-08-31 14:41:57.088,1274.8507710860458,-274.0,11793.0,277.0562512,11048.0125216,7,100.0,False,8,pos
0 days 00:00:19.399000,0 days 00:52:59.476000,2024-08-31 14:41:57.245,1287.061882197157,-223.62883028904872,11961.529755502592,280.0,11101.0,7,100.0,False,8,car
0 days 00:00:19.502000,0 days 00:52:59.579000,2024-08-31 14:41:57.348,1295.1171975024013,-192.0,12060.0,281.54500096,11135.50502144,7,100.0,False,8,pos
0 days 00:00:19.599000,0 days 00:52:59.676000,2024-08-31 14:41:57.445,1302.7424752801792,-169.96896968085878,12125.731766506009,283.0,11168.0,7,100.0,False,8,car
0 days 00:00:19.842000,0 days 00:52:59.919000,2024-08-31 14:41:57.688,1322.0207163978932,-125.0,12238.0,285.6035721142857,11338.1000448,7,100.0,False,8,pos
0 days 00:00:19.879000,0 days 00:52:59.956000,2024-08-31 14:41:57.725,1324.960160842338,-114.759314964513,12261.356353320323,286.0,11364.0,7,100.0,False,8,car
0 days 00:00:20.082000,0 days 00:53:00.159000,2024-08-31 14:41:57.928,1341.2662416278934,-46.0,12412.0,289.171876,11454.7156536,7,100.0,False,8,pos
0 days 00:00:20.199000,0 days 00:53:00.276000,2024-08-31 14:41:58.045,1350.7237416278933,-6.659099811340134,12492.44334399681,291.0,11507.0,7,100.0,False,8,car
0 days 00:00:20.342000,0 days 00:53:00.419000,2024-08-31 14:41:58.188,1362.3065761292264,51.0,12598.0,291.5958336,11545.1333504,7,100.0,False,8,pos
0 days 00:00:20.439000,0 days 00:53:00.516000,2024-08-31 14:41:58.285,1370.1743539070044,104.7547374782464,12687.341075812274,292.0,11571.0,7,100.0,False,8,car
0 days 00:00:20.562000,0 days 00:53:00.639000,2024-08-31 14:41:58.408,1380.1685309994489,180.0,12805.0,292.5125002666667,11463.887444266667,7,100.0,False,8,pos
0 days 00:00:20.679000,0 days 00:53:00.756000,2024-08-31 14:41:58.525,1389.6910309994487,246.18789969216698,12900.645371249704,293.0,11362.0,7,100.0,False,8,car
0 days 00:00:20.879000,0 days 00:53:00.956000,2024-08-31 14:41:58.725,1406.1354754438933,347.6156357623085,13031.397660040991,296.0,10583.0,8,100.0,False,8,car
0 days 00:00:20.942000,0 days 00:53:01.019000,2024-08-31 14:41:58.788,1411.3312819079376,377.0,13067.0,296.9032265168226,10619.580673931316,8,100.0,False,8,pos
